sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
195,20,256,TmaTmaBmamTmaBmamBmamMepTmaMepTmaBmamBmamBmamMepTmaBmamTmaBmamBmamBmamTmaBmamTmaTmaTmaBmamBmamTmaTmaTmaBmamTmaBmamTmaTmaBmamTmaBmamBmamBmamTmaTmaBmamBmamBmamBmamTmaTmaBmamBmamTmaTmaTmaTmaTmaTmaMepTmaTmaTmaBmamBmamTmaMepTmaBmamBmamMepTmaTma,[0.5717884  0.36031635 0.06789525]
196,20,256,BmamTmaTmaBmamBmamTmaBmamTmaTmaTmaBmamBmamBmamTmaBmamTmaMepBmamMepTmaBmamTmaTmaBmamTmaBmamTmaTmaTmaTmaTmaBmamTmaTmaTmaBmamBmamTmaBmamTmaTmaTmaMepTmaTmaMepTmaTmaBmamTmaBmamBmamTmaTmaBmamTmaBmamTmaBmamTmaBmamBmamBmamTmaTmaTmaTmaBmamTmaBmam,[0.62595232 0.32957867 0.04446901]
197,20,256,TmaMepMepTmaTmaBmamTmaBmamBmamBmamTmaBmamTmaTmaTmaBmamTmaBmamTmaBmamMepMepMepTmaTmaTmaBmamBmamTmaBmamTmaMepBmamTmaTmaBmamBmamTmaTmaTmaTmaTmaTmaTmaBmamBmamBmamTmaTmaTmaTmaBmamTmaTmaMepMepBmamTmaMepMepBmamBmamMepTmaBmamMepBmamTmaTmaTma,[0.57561796 0.28768208 0.13669997]
198,20,256,BmamTmaTmaTmaTmaBmamBmamMepMepTmaTmaTmaMepTmaTmaBmamBmamBmamTmaTmaMepTmaTmaTmaBmamBmamTmaMepTmaTmaTmaTmaMepTmaTmaTmaBmamMepBmamBmamTmaBmamTmaTmaBmamTmaTmaTmaTmaBmamBmamTmaTmaTmaMepTmaBmamTmaTmaBmamTmaTmaTmaMepTmaTmaBmamBmamTmaTma,[0.67002639 0.23052334 0.09945028]
199,20,256,TmaBmamBmamTmaTmaTmaTmaBmamTmaMepTmaTmaBmamBmamTmaTmaTmaTmaTmaBmamTmaTmaTmaBmamMepBmamBmamTmaBmamTmaTmaTmaMepBmamBmamTmaTmaTmaBmamTmaMepTmaTmaMepTmaBmamTmaTmaBmamMepTmaTmaBmamTmaBmamBmamBmamBmamBmamBmamBmamBmamTmaTmaBmamMepBmamTmaTmaBmam,[0.58648113 0.33452917 0.0789897 ]
200,20,256,TmaTmaTmaBmamTmaMepTmaBmamBmamBmamBmamBmamBmamBmamTmaBmamTmaTmaBmamBmamTmaMepTmaTmaTmaBmamBmamBmamBmamTmaBmamTmaBmamBmamTmaMepTmaTmaMepTmaTmaMepMepTmaTmaBmamTmaBmamTmaBmamBmamMepBmamBmamTmaBmamTmaTmaTmaTmaBmamTmaBmamTmaTmaTmaTmaTmaTmaTma,[0.58648113 0.33452917 0.0789897 ]
1,21,64,TmaTmaTmbTmaTmaMepMepMepTmaTmbTmbTmaTmaMepTmaTmbTmaTmaTmaTmaTmaTmbTmaTmaMepTmaTmbTmaTmbTmaTmaMepMepTmaTmaTmaTmbTmaTmaTmaMepTmbTmaTmaTmbTmaTmaMepTmaTmbTmbTmaTmaTmaTmaTmaTmbTmaTmaTmaTmbTmbTmaTmaTmbTmaTmbTmaTmaTma,[0.67373196 0.23081322 0.09545482]
2,21,64,MepTmaTmaTmaTmbTmaTmbTmaTmaTmaTmaTmbTmaTmbTmbTmaTmbTmaTmbMepTmaTmbMepTmbTmaTmbTmaMepMepTmaTmaTmbTmbTmaTmaTmaTmaTmbTmaTmaTmaMepTmbTmaTmaTmbTmbTmaMepTmbTmaTmaTmbTmbTmaTmaTmaTmaTmaTmbTmbTmaTmaTmaTmbTmbTmbTmbTmbTma,[0.57008274 0.35521132 0.07470593]
3,21,64,TmbTmaTmbTmbTmaMepMepTmaTmaMepTmaTmaTmaMepMepTmaMepMepTmbTmaTmaMepTmbTmaMepTmbTmbTmbTmaTmbTmbTmaTmaTmbTmaTmbTmbTmaTmaMepTmaTmbTmaTmbTmaTmaMepMepTmaTmaTmaTmaMepTmbTmbTmaMepTmaTmbTmaTmaTmbTmbTmbMepTmaMepTmaTmbTmb,[0.49618493 0.32642769 0.17738738]
4,21,64,TmbTmbMepTmaTmaTmbTmbTmaTmaTmaTmaTmaTmbTmbTmaMepTmaTmaTmaTmbTmbTmbTmbMepTmaTmaTmaTmbTmaTmbTmaTmaTmbTmaTmaTmbTmbTmaTmaTmaMepTmbTmaTmaTmaTmaMepTmaTmbTmaMepTmbTmbTmaTmaMepTmaTmaTmbTmaTmbMepTmaMepTmbTmbMepTmaTmbTma,[0.56068268 0.33143866 0.10787865]
5,21,64,TmaTmaTmbTmaTmbTmbTmbTmaTmbTmaTmbMepTmaMepTmaTmaTmbTmaTmbTmbMepTmaTmaMepTmaTmaTmaTmaTmbTmaTmaTmaTmbTmbTmbTmaTmaMepTmbTmaTmbTmaTmaTmbTmaMepMepTmbMepTmaTmbMepTmaTmaTmaTmaTmaTmaTmbMepTmaTmbTmaTmaTmaTmaTmaTmbTmaTma,[0.60420773 0.28848169 0.10731058]
6,21,64,TmbTmbTmbTmaTmaTmbTmbTmbTmaTmaMepTmbTmaTmbTmaTmaTmbTmbTmbTmbTmbTmaTmaTmbTmaTmbTmaTmbTmaTmaTmbTmaTmbTmaMepTmaTmaTmaTmbTmbTmbTmaMepTmbTmaTmbMepTmaTmaTmaMepTmaTmaTmaTmbTmaMepTmaTmbTmaTmaMepTmbTmaTmbTmaMepTmaTmbTma,[0.52820521 0.38570838 0.08608641]
7,21,64,TmaTmaTmbTmaTmaTmbTmaTmaTmaTmbTmaTmaTmaTmaTmaMepTmbTmaTmaTmaTmaTmaTmaMepMepTmaTmaTmaTmaTmaTmaTmbTmbTmaTmaMepMepTmaTmaMepTmaTmaTmaTmaTmaTmbMepTmaTmaMepTmbTmaTmaMepTmaTmbMepTmbTmaTmaTmaTmaTmaTmaTmbTmaTmaTmaTmaTma,[0.74603772 0.14850281 0.10545947]
8,21,64,MepMepTmbTmaTmaTmaMepMepTmaTmaMepTmaTmaTmbTmaTmaTmaTmaTmaTmaMepTmbTmaTmaTmaTmaMepTmaTmaTmaTmaTmbTmbTmaTmaTmaTmaTmbTmbTmaMepMepMepTmaTmaMepTmbTmaTmbTmaTmaTmaTmaTmaTmaTmbTmaTmaMepMepTmaTmbMepMepTmaTmaTmbMepTmaTma,[0.65910275 0.16697919 0.17391806]
9,21,64,TmaTmaTmaTmaMepTmaTmaTmaMepMepTmbTmaTmbTmbMepMepTmbTmaTmbTmbMepMepTmaTmaTmbTmbTmbTmaTmbTmaTmaMepTmaTmaMepTmbTmaTmbTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmbTmaTmbTmaTmaTmbTmbTmaTmaTmaMepTmaTmaMepTmaTmaTmaMepTmaTma,[0.63871072 0.2210129  0.14027639]
10,21,64,MepTmaTmaMepMepTmbTmbTmaTmbTmaTmbTmaTmaTmbTmaMepTmaTmaMepMepTmbMepTmbTmaMepMepTmbTmbTmaTmaTmaTmaTmaTmbTmbMepTmaTmbTmbMepTmbTmaMepTmaTmaTmaMepTmaTmaTmbTmaTmbTmbTmaTmaTmaTmaTmbTmaTmbTmbTmbTmaTmaTmaMepTmbTmbTmaTma,[0.52305082 0.32324742 0.15370176]
11,21,64,TmaTmbTmaTmbTmaTmbTmaTmbTmaTmaTmbTmaTmaTmbTmbTmbTmaTmbTmbMepTmaTmaMepTmbTmaTmaTmaTmbTmaTmbMepTmaTmbMepMepTmbTmaTmaTmbTmaMepTmaMepTmbTmbTmbTmbMepTmaTmbTmaTmaTmbTmaTmbTmaTmaTmbMepTmaTmbTmbTmaMepTmaTmaTmaTmbTmaTma,[0.51669436 0.37485286 0.10845277]
12,21,64,TmbTmaTmaTmaTmbMepTmaTmaTmaTmaMepTmaTmbMepTmbTmaTmbTmbMepMepTmaTmaTmbTmaMepTmaTmaTmbTmaMepTmaTmaMepTmbTmbTmbTmaTmaTmaTmaTmaTmbTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaTmbTmaTmbTmaTmaTmaTmaTmaTmaTmaMepTmbTmaTmaTmbTmaTma,[0.67573969 0.21788334 0.10637697]
13,21,64,TmaTmaTmbTmaTmaTmaTmbTmbTmaMepTmaTmaTmaTmaTmaTmaTmaTmbTmbTmbTmaTmbTmaTmbTmbTmbTmaTmaTmaTmbTmbMepTmaTmbTmbTmbTmbTmaTmbTmaTmaTmbMepTmbTmaTmaTmbMepTmbTmaTmbTmaTmbTmbTmaTmbMepTmaTmaMepTmaTmaMepTmbTmaTmaTmaMepTmbTma,[0.54278527 0.37127957 0.08593516]
14,21,64,TmaTmaTmaTmaTmbTmbTmbTmaTmbTmbTmaTmaTmaTmaMepTmaMepTmbTmaTmaTmbTmaMepTmbTmaTmaTmbTmaTmbTmaTmbMepTmaMepMepTmaTmaTmaTmbTmbTmaTmaTmbTmaMepTmaTmaTmaTmaTmaTmbTmaTmaMepTmaTmbTmaTmbTmbTmaTmbTmbTmaTmbTmbTmbTmaTmbTmbTma,[0.57179223 0.34257354 0.08563423]
15,21,64,TmaTmbTmaTmbTmbTmbTmaTmbTmaTmaTmaTmbTmaTmaMepTmbTmaTmbTmaTmaTmbMepTmaTmbTmbTmaMepTmbTmaTmaTmbTmaTmbTmbTmbTmbTmaTmaTmbTmbTmbTmbTmaMepMepTmaTmaTmaTmaTmaTmbTmaTmaMepTmaTmaTmbTmbTmaTmaTmaMepMepMepTmaTmaTmaTmaTmaTma,[0.573512   0.32985974 0.09662826]
16,21,64,TmaTmaTmbTmaMepTmbTmaTmbTmaTmaTmaTmbTmaMepTmaTmbMepTmbTmbMepTmaTmaTmaTmaTmbTmaTmbTmaTmaTmaTmaMepTmaTmbTmaTmbMepTmaTmaTmaTmaTmaTmaTmaMepTmaTmaTmaTmbTmaTmbTmaTmbTmaTmaTmbTmbTmaTmaTmbTmaTmaTmbTmaTmaTmaMepTmbMepTma,[0.64534693 0.2588659  0.09578717]
17,21,64,MepTmaTmaTmaTmaMepMepTmaTmaTmaTmaTmaTmaTmbTmaMepTmaMepTmaTmaTmbTmbTmaMepTmaTmaTmaTmaTmaTmbTmaTmaTmbTmaTmaTmaTmbTmbTmaTmbTmaTmbTmaTmaTmaTmaTmbTmaMepTmaTmbTmaTmaTmaTmaMepTmbMepTmaTmaTmbTmbTmbTmbTmaTmaMepTmaTmaTma,[0.67573969 0.21788334 0.10637697]
18,21,64,TmbTmaTmaTmaTmbMepTmbTmaTmbTmaTmaTmaTmaTmaMepTmaTmbTmaTmaTmaMepTmaTmaTmaMepTmaTmaTmaTmaMepTmaTmbMepTmaTmbTmaTmaTmaTmbTmbTmaTmbTmbTmaTmaTmaTmbTmbTmbTmaTmbTmaTmbTmbMepMepTmaTmaMepTmaTmaMepTmaTmbTmbTmaTmbTmaTmaMep,[0.60602956 0.27557288 0.11839756]
19,21,64,TmbTmbTmbTmaTmaTmbMepTmaTmbTmaTmaTmbTmbTmaTmbTmbMepTmbTmaTmaTmaTmaTmaTmbTmbTmaTmaTmaTmbTmaMepTmbTmbTmaTmbTmbTmbTmbMepTmaTmaTmaTmaTmbTmbTmbMepTmaTmbTmaTmaTmaTmaTmbTmaTmaTmbTmaTmbTmaTmaMepTmaMepTmbTmaMepMepTmaTma,[0.52980229 0.37305766 0.09714004]
20,21,64,MepTmbTmbTmbTmaTmbTmbMepTmaTmaTmaTmaTmaTmaTmbTmbTmbTmaTmaTmaTmaTmaTmaTmaTmbTmbMepTmbTmaTmbTmaTmbTmaTmaTmaTmaTmaTmaTmaTmaMepTmaTmaTmbTmbTmaTmaTmaTmbTmbTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmbTmbTmaTmaTmaTmaMepTmbMepTma,[0.66777973 0.26914594 0.06307433]
21,21,64,TmaMepTmaTmaTmbTmbTmaTmaTmaTmaTmbTmaMepTmaTmaTmaTmbTmaTmbTmaTmaTmbTmaTmbMepTmbTmbTmaTmbTmaTmaTmaTmaTmaTmaTmbMepTmaTmaTmaTmaTmaMepTmbTmbTmaTmaTmaTmaTmbTmaTmaTmbTmaTmbTmaTmbTmbTmbMepTmaTmbMepTmaTmbMepTmaTmbMepTmb,[0.58797973 0.3155614  0.09645886]
22,21,64,TmbTmaTmaMepTmaTmaTmbMepTmaTmaTmaTmaMepTmbTmaTmaTmbTmaTmaTmaTmaMepTmaMepTmaTmbTmbTmaTmbTmaTmbMepTmaMepMepMepTmbTmaMepTmaTmaTmaTmaTmaTmbTmbTmbTmaTmaTmaTmaTmbTmaMepTmbTmaMepTmbTmbTmaTmaTmbTmaMepTmaTmaTmaTmbTmaTma,[0.60970637 0.24952032 0.14077332]
23,21,64,TmbMepTmaTmaTmaTmaTmaTmaTmaMepMepMepTmaTmaTmaTmbTmbTmbTmaTmaTmbTmaTmbTmaTmaTmaTmbTmbTmbMepTmaTmbTmaTmaTmbTmaTmaTmbTmbTmaTmbTmaTmaTmaTmbTmaTmbTmaTmaTmaTmaTmbTmbTmbMepTmbTmaTmaMepTmbMepTmaTmaTmaTmaTmbMepTmaMepTma,[0.5897504  0.30275032 0.10749927]
24,21,64,TmaMepTmbTmaTmbTmaMepTmaTmaTmaTmbMepTmaTmaTmbTmaMepTmbTmbTmaTmaTmaTmaTmaTmbTmaMepTmaTmaTmaTmaTmbTmbTmaTmbTmaMepTmaTmaTmaTmbMepTmaTmaTmaTmaTmaTmbTmbTmbTmbMepTmbMepMepTmbTmaTmaTmaTmbTmaTmaTmbTmbTmaTmbTmaTmaTmbTmb,[0.57524215 0.31706923 0.10768863]
25,21,64,TmbMepTmbTmbTmaTmbMepTmaTmbMepTmaTmbMepTmbTmaTmaTmaTmaTmbTmbTmaTmbTmaTmbTmbTmbTmaTmaTmbTmbTmaTmbTmbTmaTmaTmbTmaTmaTmaTmbTmaTmaTmaTmbMepTmbTmaTmaMepTmaTmaTmaMepTmaTmaTmaTmaTmbTmbTmaTmaTmbTmbMepTmaMepTmbTmaTmbTmb,[0.51512932 0.38755884 0.09731185]
26,21,64,TmbTmaTmaTmaTmaTmaTmaTmaMepTmaMepTmbTmaTmbTmbTmaTmaTmbTmaTmbTmaTmaTmaTmaTmaTmaTmaTmaTmbTmaTmaTmbTmaTmaTmbMepTmaTmaTmaMepTmaTmaMepTmbMepTmaTmbTmaTmaTmaTmaTmbTmbTmbTmaTmaMepTmbTmaTmaTmaTmaTmaTmaTmaTmbTmbTmaTmaTmb,[0.68379445 0.24252854 0.07367701]
27,21,64,MepTmbTmbTmbTmaTmbTmaTmbTmbTmbTmbTmbTmaTmaTmaTmaTmaTmbTmaTmbTmbTmaTmaTmaTmbTmaTmbTmbMepMepTmaMepTmbTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMepTmaTmaTmbTmaTmaTmbTmaTmaMepTmbTmbTmaTmbMepTmbTmbTmaTmbTmbTmaTmaTmaTmaTmbTmaMep,[0.55731419 0.35690138 0.08578443]
28,21,64,TmaTmbTmaTmbTmaTmaTmaTmbTmaMepTmaTmaTmaTmaTmaMepTmbMepMepTmaTmaMepTmaTmaTmaTmbTmaTmaTmaTmaMepTmbTmbTmaMepTmbTmaTmbTmaTmaTmbTmaTmbTmaTmaTmaMepTmaTmaTmbTmaTmaTmbTmaTmaTmaTmbTmaTmaMepTmaTmaTmaTmaTmaTmbTmaMepTmaTma,[0.68989698 0.20391082 0.1061922 ]
29,21,64,TmbTmaTmbTmbTmaTmaMepTmaMepTmaTmbTmaTmbTmaTmbTmaTmaMepTmbTmbMepTmbTmaTmaTmaTmbMepTmbMepTmaMepTmaTmaTmaMepTmaTmbTmbTmbTmaTmaTmbTmaMepTmaTmaTmaMepTmbTmbTmaTmaTmaTmbTmaTmbMepTmbTmbTmaTmbTmbTmaTmaTmaTmaTmaTmaTmbMep,[0.53465203 0.3346423  0.13070567]
30,21,64,TmaTmaTmbTmaTmbTmaTmbTmaTmbTmbTmaTmaTmbTmaTmaTmbTmaTmaTmaTmaTmbTmaTmbMepTmaTmbTmaTmaTmaTmaMepTmaTmaTmaTmaTmbTmaTmaTmbTmaTmaTmaTmbTmbTmbTmaTmbTmaMepTmaTmaTmaTmaTmbMepMepTmaTmbMepTmaTmbTmaTmbMepTmbTmaMepTmbTmaTma,[0.61492375 0.29988949 0.08518677]
31,21,64,TmbTmaTmaTmbTmaTmaTmbTmaTmbMepTmaTmaTmaTmaMepTmaMepMepMepTmbMepTmaTmbTmaTmaMepTmbMepTmaTmaTmaMepMepMepTmaTmbTmbTmaMepTmaMepMepMepTmbTmaTmaTmaMepTmaTmaTmbTmaTmbTmbMepTmaTmbTmbMepTmaTmaTmbTmaTmaTmaTmaTmaMepMepTmb,[0.53288425 0.24341378 0.22370197]
32,21,64,TmaTmbTmbTmaTmaTmbTmaTmaTmaTmaTmaTmaTmaTmbTmbTmaTmaMepTmaTmaTmaMepTmaTmaTmbMepMepTmaTmaMepMepTmaTmaTmaTmaTmaMepTmbTmaTmaTmbTmaTmbMepTmaTmaTmaTmaTmaTmaTmaMepTmaTmbTmaMepTmbTmbTmaMepTmbTmaTmaTmaTmbTmbTmaTmaTmbTma,[0.66351377 0.21891663 0.1175696 ]
33,21,64,TmbTmbTmaTmbTmaTmbTmaTmaTmaMepTmbTmaTmbTmaTmaTmaTmaTmaTmaTmbTmbTmaTmbTmaTmbTmaTmaTmbTmbTmaTmaTmaTmbTmbTmaMepMepMepTmaTmbTmbTmbTmbTmaTmaMepTmaTmaTmbTmbMepTmbTmaTmbTmbTmaTmaTmaTmbTmaTmaTmaMepTmbTmbTmbTmbTmaTmaTma,[0.54115682 0.38387551 0.07496767]
34,21,64,TmaTmaTmaTmaTmbTmaMepTmbTmaTmaTmaMepTmbTmbTmbTmbTmaTmaMepTmbTmbTmaTmaTmaTmbTmaTmbTmaTmaTmbTmbTmaTmaTmaTmaMepTmaTmbTmbTmaTmbTmbTmbTmaMepTmbTmaTmaTmbTmbMepTmaTmbTmbTmaTmbTmaTmbTmbTmaMepTmbTmaTmbTmbTmaTmaMepMepTma,[0.51512932 0.38755884 0.09731185]
35,21,64,TmaTmaTmbTmaTmaTmaTmbMepTmaTmaTmaTmaTmaTmbTmaMepTmbTmaTmaTmaTmaTmaMepTmbTmaTmbTmbTmaTmaTmbTmbTmaTmbTmbTmbTmbTmbTmaTmaTmaTmaTmaTmaMepTmaTmaTmaTmaTmaTmbTmaTmbTmbTmbTmbTmaTmbTmaMepTmbTmbTmaTmaTmaTmbTmaMepTmaTmbTma,[0.61127688 0.32521196 0.06351117]
36,21,64,TmbTmaTmaTmbMepMepTmbMepTmbTmaTmbTmaTmbTmbTmaMepTmaMepMepTmaTmaTmbTmaTmaTmbTmbTmbTmaTmaTmbTmaTmbMepTmbMepTmaTmbTmaMepTmaTmaTmbTmbTmbTmaTmaTmbMepTmaTmbTmaTmaTmaMepTmaTmaMepTmbTmaMepTmaTmaTmbTmaTmbTmbTmaTmaTmbTmb,[0.49160446 0.36559879 0.14279676]
37,21,64,TmaTmaTmaTmaTmaTmaTmbTmaTmaTmaMepTmaTmbTmaTmbTmbTmaTmbTmaTmaTmbTmbTmbTmaMepTmaTmaTmaTmaTmbTmaMepTmaTmaTmaTmaTmaMepTmaTmaTmbTmbTmaTmbTmaTmbTmaMepMepTmaTmbTmaTmbTmaTmaMepTmaMepTmbTmbTmaTmaTmbTmbTmaTmaTmbTmbTmbTmb,[0.60059675 0.31406785 0.0853354 ]
38,21,64,TmaTmaTmaTmaTmaTmbMepTmbTmaTmbMepTmaTmbMepMepTmbMepTmaTmaTmbTmbTmaTmaTmbTmbMepTmaTmbTmbMepMepTmaMepTmbTmbMepTmaTmaTmbTmaTmbTmbTmbMepMepMepTmaTmaTmbTmaMepTmaTmaMepTmbTmaTmaTmbTmaTmaTmbTmaMepTmbTmbTmbTmaTmaTmaTma,[0.48105133 0.34123902 0.17770965]
39,21,64,MepTmaTmbTmbTmaTmaTmbTmaTmaTmaTmaTmbTmaTmaTmaTmbMepTmaTmbTmaTmaTmaTmaTmbTmbTmaTmbTmaTmaTmaTmaTmaTmbTmaTmbTmaTmbTmaMepTmbTmaTmaTmbTmaTmbTmaTmbTmaMepTmaTmaMepTmaTmaTmbTmaTmbTmaTmbTmaMepTmbTmbMepTmaMepTmbTmaTmbTmb,[0.58621966 0.32829579 0.08548455]
40,21,64,TmaTmaTmaTmbTmbTmaTmaTmaTmbTmbTmbTmaTmbTmbTmbTmaMepTmaTmaTmbTmaTmbTmaTmbTmaTmaTmaMepTmaTmaTmaMepMepTmaTmaTmaMepTmbTmaTmaTmaTmaMepTmaTmaMepTmaTmaTmbTmaTmaTmaTmaTmaTmaTmaMepTmaTmbTmaTmbMepTmaTmaTmaMepTmaTmaTmbTma,[0.67573969 0.21788334 0.10637697]
41,21,64,TmbMepTmbTmaTmaTmaTmbTmbTmaTmaMepTmaTmbTmbTmaTmaTmbTmaTmaTmaTmbTmbTmbTmbTmbMepTmaTmbTmbTmaTmbTmaTmaTmaTmaTmaMepTmaTmbTmaTmbTmaTmaTmbTmaTmaTmaTmaTmaTmaTmbTmaMepMepTmaMepTmaTmaTmaMepTmaTmbTmaTmaMepTmbTmaTmbTmbTmb,[0.573512   0.32985974 0.09662826]
42,21,64,TmaTmaTmbTmbTmaMepTmaTmbTmaMepTmaTmaTmaTmaTmaTmbMepTmaTmaTmaMepTmaTmaMepTmbTmaTmaTmaMepMepTmaTmbTmbTmbTmbTmaTmbTmaTmbMepTmbTmbTmbTmbTmbTmaTmaMepTmaTmaTmbTmaMepTmaTmaTmaTmaTmaMepTmaTmaTmbTmbTmaTmaMepTmbTmaTmbTma,[0.57873394 0.29125528 0.13001078]
43,21,64,TmbTmaTmaTmbTmaTmbMepTmaTmaMepMepTmbTmbTmaTmaMepTmbMepTmbTmaTmaTmaTmaTmaTmaTmaTmaTmbTmaTmbTmaTmbMepTmbTmbTmaTmbTmbTmaTmaTmaTmbTmbTmbTmaMepTmbMepTmbTmbTmaTmbTmbTmaTmbTmbTmaTmaTmaMepTmbTmbTmaTmbTmaMepMepTmbTmaTma,[0.4885975  0.39131353 0.12008897]
44,21,64,TmaMepTmaTmaTmaTmaTmbTmaTmaTmaTmaTmaTmaMepTmbTmaTmaTmbTmbTmbTmbTmaTmaTmaTmaTmbTmaTmaTmaTmaTmaTmaTmbTmaTmbTmaTmaTmbTmaTmbTmbTmbTmaMepTmaMepMepTmbTmbMepTmaTmaTmaTmbTmbTmaMepTmbTmbTmaTmaTmbTmaTmbTmaTmbTmaTmaTmaTma,[0.62733285 0.29847925 0.0741879 ]
45,21,64,TmbTmaTmaTmaTmbTmaTmaTmaTmaTmaTmbTmaTmaTmaTmaMepTmaTmbTmaTmaTmbTmaTmbTmaTmbTmaTmaTmaTmbTmaTmaTmbMepTmbTmaMepMepTmaTmaTmbTmbTmaMepTmbMepMepTmbTmbTmaTmaTmaTmaTmbTmaTmaTmbTmaTmaTmaTmaMepMepTmaTmbTmaTmaTmaTmbMepTmb,[0.61861439 0.27426306 0.10712255]
46,21,64,TmbTmaTmaTmaTmaTmbTmbTmaTmaTmaTmaMepTmaMepTmbTmaTmaTmaTmaTmbTmaMepTmbTmaTmaTmbTmbTmbTmbTmaMepTmbTmbTmaTmaTmaTmaTmbTmbMepTmbTmbTmbTmaTmaMepTmbTmaMepMepTmaTmbTmbTmaTmaTmbMepTmaTmaTmbTmbTmbTmbTmbTmbTmaTmaMepTmbTma,[0.50192736 0.38942713 0.10864551]
47,21,64,TmaTmaTmaMepTmbTmbTmaTmaTmaTmbTmbTmbTmbTmaMepMepMepTmbTmaTmaTmaTmbMepTmaTmaTmaTmaTmaTmaTmaTmaTmbTmbTmaTmbTmaTmbTmbTmbTmbTmbTmaTmbTmaTmaTmaTmaTmbTmaTmaTmbTmbTmaTmbMepTmaTmaTmaTmbTmaTmbMepTmbTmbTmaTmaTmbTmaTmaTmb,[0.55564507 0.36951836 0.07483657]
48,21,64,TmbTmaTmbTmbMepTmbTmaTmbTmaTmaTmbTmaTmbTmbTmaTmaTmbTmbTmaTmbTmaTmaTmbTmaTmbTmaTmaTmaTmaMepMepMepMepTmbTmaTmaTmaMepTmaTmbTmaTmaTmbMepMepTmbTmaTmaTmaTmaTmaTmaTmaTmaTmbTmbTmaMepMepTmaTmaMepTmaTmbTmbTmaTmaTmbTmbTma,[0.56238225 0.31859153 0.11902622]
49,21,64,TmaTmaTmaTmbTmaTmbTmaTmbTmbTmbTmbTmaTmaTmaTmaTmaTmaTmbTmaTmaTmaTmaMepTmaTmaTmbTmaTmaTmaTmaTmaTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmbMepTmaTmaTmaTmaTmbTmbTmaTmaTmaTmaTmbMepTmbTmaMepTmaTmbTmaTmbMepTmaTmaTmbTmaTmb,[0.7096494  0.22759996 0.06275063]
50,21,64,TmbTmaTmaTmaTmaTmbTmaTmaTmbTmaTmaTmbTmaTmbTmbTmbTmbTmaTmbTmbTmaTmbTmaMepTmaTmaTmbMepTmaTmaTmaTmbTmbTmbTmaTmaMepTmaMepTmaTmbTmaTmbTmbMepTmaMepTmbTmaMepTmaTmaMepTmaMepTmbTmaTmaMepTmaTmbMepTmbMepTmaTmaTmbMepTmaTma,[0.53628841 0.32168041 0.14203119]
51,21,64,TmaTmaTmaTmbTmbTmaTmbTmaTmaMepTmbTmaMepMepTmaTmaTmaTmaTmbTmbMepTmbTmbTmaTmaTmaMepTmbTmbTmaTmaTmaMepTmaTmaTmaTmaMepTmbTmaTmaMepTmaTmbTmbTmaTmaMepTmbTmaTmaTmaMepMepMepTmbTmaTmaTmbTmbTmaMepTmbTmaTmbTmbTmaTmaMepMep,[0.55446474 0.28093974 0.16459552]
52,21,64,TmaTmaMepTmaMepTmbTmaTmaTmaTmbTmbTmaTmaTmbTmaTmbTmaTmaTmbTmbMepTmaMepTmbTmaMepTmaTmaTmbTmbTmaMepMepTmaTmaMepTmbTmaMepTmaTmaTmbTmbTmbTmaTmbTmaTmaTmbTmbTmaTmbTmaTmaMepTmaTmbTmbMepTmaTmaTmaMepTmbMepMepTmaTmaTmaTma,[0.55276557 0.29408273 0.15315171]
53,21,64,TmaTmaTmaTmaTmaTmbTmaTmaTmaTmaMepTmaTmaTmbTmbTmbTmaTmbTmaTmaTmaTmbMepTmaTmaTmaTmbTmaMepTmbTmbTmbTmaTmaMepTmaMepTmbTmaMepTmaTmbTmbTmaMepTmaMepMepTmaTmaTmaTmaTmaTmaTmaMepTmbTmbMepTmaTmaTmbTmaMepTmbMepTmbTmaTmaMep,[0.59694104 0.25072499 0.15233397]
54,21,64,TmaTmbTmaTmbTmbTmbTmaTmaTmaTmaMepTmbTmbTmaTmbTmbTmaTmbTmaTmbMepTmbTmaTmbTmbTmbTmbTmaTmbTmaTmbTmbTmaTmaTmaTmaTmaTmaTmaTmbTmbTmaTmaTmbTmaTmaTmbTmaTmbTmaTmaMepTmaTmaTmaTmbTmbTmaTmaTmaTmaTmaMepTmbTmaMepTmaTmaMepTma,[0.58273094 0.3535372  0.06373186]
55,21,64,TmbTmaTmbTmaTmbTmaTmbTmaTmaMepMepTmaTmbTmaTmbTmaTmbTmaTmaTmaTmbMepTmbTmbTmaTmbTmaTmaTmbTmaTmaTmaTmbTmaTmaTmaTmbTmaTmaTmaTmaTmbTmbTmbMepTmaTmaTmaTmaTmaTmaMepTmbTmaTmaTmaTmbTmaTmaTmaTmbMepTmbTmbTmbTmaTmbTmbTmaTmb,[0.58273094 0.3535372  0.06373186]
