sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
77,30,64,NiNiTmbAegAegTmaNiTmaNiNiNiNiNiNiNiNiTmbAegTmaTmbNiTmbNiNiNiNiNiNiNiNiNiTmbNiNiNiNiTmbNiTmaTmaNiNiAegNiNiNiAegTmaNiTmaNiNiAegAegTmaNiNiAegNiAegNiAegNiNiTmaTmaNiAegNiNi,[0.20361766 0.20874479 0.47930874 0.10832881]
78,30,64,NiNiNiNiNiTmaNiNiAegNiNiNiNiNiNiTmbTmaNiNiTmaAegAegTmaTmbTmbNiTmaTmaTmaTmbNiNiNiAegTmaNiNiTmbNiNiTmaNiAegAegNiNiNiNiTmaAegTmaNiAegTmbTmaNiNiNiTmaTmaNiTmaNiTmaTmbNiNiTmaTmaTma,[0.36280054 0.14236782 0.37631218 0.11851946]
79,30,64,NiNiTmaTmaNiTmbTmaNiTmaAegNiTmaNiTmbAegNiAegNiNiNiTmbTmaAegNiNiNiNiNiNiNiTmaTmaAegNiTmaTmbAegTmaTmaNiNiTmaTmaNiAegTmaAegNiNiAegNiTmaTmaNiTmaTmaAegTmaNiTmaTmaNiTmaTmaTmaNiNiNiAegNi,[0.43820371 0.1871824  0.3098546  0.06475929]
80,30,64,NiTmbNiTmaNiNiNiNiNiAegNiNiAegTmbNiTmbNiTmaTmaNiTmbAegTmaAegTmaNiNiNiTmbAegTmaTmaTmaNiNiTmaTmaNiTmaNiNiNiNiTmbTmaAegNiNiAegAegNiNiAegTmaNiNiNiNiNiTmaNiTmaNiTmaTmaNiNiNiNiNi,[0.33002966 0.16283737 0.40384908 0.10328389]
81,30,64,NiNiTmaTmbAegNiNiNiAegNiTmaTmbNiAegTmaTmbTmbNiNiNiTmaTmaAegNiTmaAegNiTmbNiTmaNiAegTmaNiTmbAegTmaTmbNiNiNiNiAegTmaNiTmaTmaAegNiAegNiTmaNiAegNiTmbNiNiTmaTmaTmbTmaAegTmaNiTmbNiTmaNiAeg,[0.32811777 0.22085545 0.28939211 0.16163467]
82,30,64,TmaNiNiNiNiNiNiNiNiAegTmaNiNiNiNiNiNiNiAegAegTmaNiTmaTmaNiNiTmaNiTmaNiNiNiTmaTmaTmaTmaAegNiNiNiAegTmaNiNiNiNiNiNiNiNiNiNiTmaNiAegNiAegAegTmaNiNiTmbNiNiTmaNiNiTmaAegNi,[0.32413849 0.16992632 0.48797182 0.01796337]
83,30,64,AegNiTmaNiAegNiTmaTmaNiNiNiNiNiTmbTmaTmaAegTmaNiNiTmaTmaTmaTmaTmaNiNiNiNiTmaTmaNiNiAegNiNiNiTmaAegNiAegNiAegTmaNiNiTmaTmaTmaTmaNiTmbTmaTmbTmaTmaNiNiAegTmaNiAegAegNiAegTmbTmaTmaNiNi,[0.45272128 0.18564836 0.29740181 0.06422856]
84,30,64,NiTmaNiTmaNiNiTmbNiNiAegNiNiNiTmaAegNiTmaNiNiNiAegAegNiTmaTmaTmaTmaNiNiNiTmaTmbTmaNiNiTmaTmaAegTmbNiAegTmaNiNiAegTmaTmaNiNiTmaTmaNiAegNiTmaTmaTmaAegNiNiNiAegNiNiTmaTmbTmbTmaTmaTmb,[0.42116467 0.17065995 0.31075437 0.09742101]
85,30,64,TmaNiTmaTmaNiNiNiNiAegNiAegTmbNiTmaAegTmaAegTmbNiNiNiNiNiAegTmaAegTmaNiTmbNiTmbTmaNiAegNiTmaNiAegTmaNiAegNiTmaNiNiTmaAegTmaTmaNiTmaAegTmaTmaTmaTmaAegAegTmaTmaTmaNiNiNiTmbTmbNiAegTmaTma,[0.42401906 0.23052058 0.25146581 0.09399455]
86,30,64,TmaTmbNiTmaNiTmbTmbNiTmaNiNiNiNiNiNiNiNiNiAegNiTmaTmaTmaNiTmbTmbAegAegTmaTmaNiNiTmaAegNiNiNiTmaTmbTmbNiNiNiTmaNiTmaNiNiTmbTmaTmbAegNiNiTmaNiTmaNiTmaAegAegNiAegTmaTmaNiNiTmaAegTmb,[0.35333898 0.15598685 0.32577622 0.16489794]
87,30,64,NiTmbNiNiTmaTmaNiNiNiTmaNiTmaNiNiNiTmaNiTmaAegTmaTmaNiAegTmaAegNiNiTmaNiNiNiNiTmbNiNiNiNiNiNiNiAegAegAegTmaNiTmbTmaTmaNiTmaTmbNiNiTmbNiTmaAegNiTmaNiTmaTmaTmbAegAegTmaTmaAegTmbNi,[0.37318977 0.17390307 0.33708942 0.11581773]
88,30,64,AegTmaAegNiTmbAegNiTmaNiNiTmaNiAegTmaTmaTmbTmaNiTmaTmaTmaTmaNiNiNiNiTmaTmaNiTmaNiTmaTmbNiNiNiTmaNiNiTmaAegNiNiNiNiNiNiTmaTmaAegNiTmbNiNiNiNiTmaNiNiAegTmaTmaNiTmbTmbNiTmbNiNiNi,[0.39704329 0.12334573 0.36225806 0.11735292]
89,30,64,NiAegAegTmaNiAegTmbTmbTmaTmaAegTmbNiTmbTmaNiTmbNiAegAegTmbNiTmaAegAegNiNiNiTmaTmaTmaNiNiNiTmbTmaNiNiNiTmaNiNiNiTmaNiNiTmaNiTmaTmaTmaNiTmaNiNiNiTmaNiTmaNiAegTmaNiAegNiTmaNiTmaTmaNi,[0.40369069 0.17101475 0.31140042 0.11389414]
90,30,64,TmbTmaTmaTmaAegTmaNiTmaNiTmaTmaAegAegNiTmaAegNiTmaTmaTmbTmaNiNiNiTmaNiTmaNiNiNiNiNiAegTmaNiNiNiNiTmaTmaTmbNiAegAegNiAegNiTmaNiNiAegAegTmaTmaTmaNiNiTmaTmbTmaNiTmbAegTmaAegNiNiNiTmbNi,[0.41531565 0.20194785 0.28666845 0.09606805]
91,30,64,TmbNiTmaTmaNiNiNiNiNiNiAegAegAegTmaTmbNiNiTmaTmaTmbNiNiTmaAegAegTmaAegAegNiNiNiTmaNiAegTmaTmaNiNiNiAegNiTmaNiNiNiAegAegTmaTmaAegNiTmaNiTmaAegNiNiTmaNiAegNiAegNiTmbNiTmbNiNiTmaAeg,[0.315615   0.2768447  0.32522966 0.08231064]
92,30,64,NiTmaTmaNiNiTmaTmbTmaTmbNiTmaNiNiNiNiTmaNiNiTmaNiTmaAegNiNiNiNiNiTmbAegTmaNiNiNiNiTmbAegNiNiTmbTmbNiAegNiAegAegTmaTmbTmaNiTmaNiNiTmaTmaAegAegTmaNiNiAegNiNiNiNiTmaNiNiNiNiAeg,[0.30898904 0.17998264 0.39116165 0.11986666]
93,30,64,NiNiAegNiTmaTmaTmaNiNiTmaNiTmbNiNiTmbNiNiAegAegNiAegNiNiNiNiTmbTmaTmaAegNiNiTmbTmaNiTmaAegNiNiTmaNiNiNiNiNiNiNiNiNiNiNiTmaNiNiNiNiTmaNiAegNiTmaNiTmbTmaNiAegNiTmbTmaNiTmb,[0.27939906 0.14879708 0.44793212 0.12387174]
94,30,64,TmaTmaNiNiNiNiNiTmaTmaTmaAegTmbNiNiNiNiTmaAegTmaNiTmbNiTmaNiNiTmaNiNiTmaNiNiTmaNiTmaNiAegNiAegTmaTmaNiAegTmaNiAegTmaTmaNiNiNiNiTmaTmbNiNiTmaNiAegTmaNiAegTmbAegAegNiTmaAegTmbNiTma,[0.40588022 0.18913653 0.32318905 0.0817942 ]
95,30,64,TmbAegTmaNiNiTmaTmaTmaAegNiTmaNiTmaTmaNiNiTmbTmaTmbAegTmaTmaNiTmaNiNiNiNiTmaNiTmbTmbTmaTmaTmaNiNiNiNiAegTmaNiTmaTmaNiNiNiTmaNiNiAegAegAegNiNiNiAegNiNiTmaTmbNiAegTmaNiNiNiNiTmaNi,[0.40912456 0.15598503 0.3359528  0.09893761]
96,30,64,AegTmbTmbTmaTmaNiNiTmaNiNiTmaNiTmaTmbTmaTmaNiTmbNiTmaNiNiNiTmaAegAegTmaNiTmaNiTmaNiNiNiAegTmaAegNiNiAegNiNiNiNiTmaTmaNiNiNiTmaTmaTmbAegTmaAegTmbNiAegNiTmbNiNiNiNiAegTmbAegNiTmaNi,[0.35274491 0.19033005 0.32522849 0.13169656]
97,30,64,TmaNiNiNiAegNiAegTmaTmaAegTmaTmaTmaNiAegNiTmbNiAegAegTmaNiNiTmaAegTmbNiNiNiAegNiTmaTmaNiNiTmaNiNiTmaTmaTmaNiTmaTmbAegTmaNiNiNiTmaAegNiAegAegNiTmbNiNiNiAegTmbAegNiNiTmaTmaAegNiTmaNi,[0.36472228 0.25493595 0.29949185 0.08084992]
98,30,64,AegTmaTmaNiNiTmaNiTmaTmaNiNiAegNiNiNiAegNiNiTmaNiNiAegTmaTmaNiTmaNiNiTmaNiNiNiTmaNiTmaTmaTmaTmaNiNiNiNiNiNiAegTmaNiAegNiTmaTmaTmaNiNiTmaNiAegAegTmbNiTmaAegNiNiTmbNiNiAegNiNi,[0.40115942 0.17803493 0.38692864 0.033877  ]
99,30,64,NiTmaNiNiNiTmaNiTmaNiNiNiNiNiAegNiNiTmbAegTmaAegTmaTmbNiNiTmaTmaTmaNiNiTmaNiAegNiTmaNiNiTmaNiNiNiNiNiNiNiTmaNiAegTmaNiTmaTmaNiNiTmaAegNiNiNiNiTmaNiNiNiNiTmaTmaNiNiAegAeg,[0.37494546 0.14713365 0.44292461 0.03499627]
100,30,64,TmbNiAegAegTmaTmaNiTmaNiNiTmaTmaTmaNiNiTmaNiAegTmaTmaNiNiNiNiTmaAegTmbAegTmbNiTmaNiNiAegNiNiNiNiNiTmaTmaNiNiNiNiNiNiTmaNiNiNiNiNiAegAegTmaNiNiNiAegTmaNiNiNiNiTmbAegNiNiTma,[0.33192405 0.18196897 0.41685581 0.06925116]
101,30,64,TmaNiNiNiTmaNiNiTmaTmaNiNiAegTmaNiNiTmaNiNiTmbNiAegNiNiTmaNiNiNiTmaNiTmaNiNiTmaNiNiNiNiAegAegNiTmaNiNiNiNiTmaNiTmbTmaAegTmaTmaNiTmaAegNiTmaAegNiNiAegTmaTmaNiNiTmaTmaNiAegNi,[0.40412813 0.16141721 0.40032696 0.0341277 ]
102,30,64,NiNiNiTmbTmaAegNiTmaTmaNiNiNiNiTmaNiNiNiNiNiNiNiTmaNiNiTmaTmbNiTmaNiNiNiNiTmaNiTmbTmaNiNiNiTmaNiNiTmaTmaNiNiAegNiNiNiAegNiNiNiAegNiNiNiNiNiNiAegNiTmaAegNiTmaTmbTmaNi,[0.30754589 0.11465089 0.50508287 0.07272035]
103,30,64,NiTmaNiNiNiAegNiNiTmaTmaNiNiAegNiNiNiTmaTmaTmaTmbTmaNiNiTmaNiTmaNiTmbNiNiTmaNiTmaNiAegAegNiTmaTmaTmaNiNiNiAegNiTmaNiNiNiNiTmaNiTmaTmaTmaTmaTmaNiNiNiNiNiTmaTmbNiNiAegTmaNiNi,[0.44184484 0.10742385 0.399629   0.0511023 ]
104,30,64,TmaNiTmaNiNiAegAegAegNiNiTmaAegTmaTmaAegTmaTmaTmbNiTmaNiAegTmaTmaTmaNiTmaAegTmaTmaTmaNiNiNiNiNiTmaNiTmaTmaAegTmaNiNiNiAegAegTmaTmaNiAegTmaNiNiNiTmbNiTmaAegTmaNiNiTmaNiTmbTmaAegNiTmbNi,[0.46063944 0.21465383 0.26186834 0.06283839]
105,30,64,NiNiTmbNiAegNiNiAegAegNiNiNiAegAegAegNiNiNiTmaTmaTmaAegNiNiAegTmaAegAegTmaTmbNiAegTmaNiAegTmaNiTmaTmaAegTmaTmbNiNiNiAegAegAegNiNiNiAegTmbNiTmaTmaNiAegNiTmaTmbNiAegAegNiTmaNiTmbNiAeg,[0.25562651 0.35735895 0.28987269 0.09714185]
106,30,64,NiTmaNiAegNiNiTmaNiTmbTmaNiTmbAegTmaNiNiTmbNiTmaTmaNiNiTmaTmaNiTmbTmaTmaNiNiTmaTmaNiTmaNiTmaNiTmaNiNiTmaTmbNiTmaNiTmaNiTmbTmaNiAegAegTmaNiNiTmaTmaTmaNiNiNiTmaTmaTmaNiNiNiNiNiNi,[0.48452432 0.06947199 0.3468587  0.09914499]
107,30,64,NiNiTmaNiNiNiAegTmaTmbTmaNiTmaNiTmbNiTmbNiNiNiTmaTmbTmaTmaNiAegAegTmbTmaNiNiTmaTmaNiNiAegNiTmaNiTmaNiNiAegNiAegNiTmaNiAegTmaNiNiTmbTmaTmaTmbAegNiNiTmaNiNiTmaNiAegTmaAegTmaTmaTmaTma,[0.41856434 0.16960627 0.29887328 0.11295611]
108,30,64,TmaNiNiAegTmaNiNiNiTmaNiNiNiTmaTmbTmaTmbTmaTmaNiNiNiNiAegTmbAegNiTmaTmaNiTmaAegAegTmaTmaAegTmaNiTmaTmbNiNiTmaNiTmaNiTmaTmaNiTmaTmaAegTmaNiNiTmaNiTmaAegTmaNiNiTmaTmbTmaNiNiNiNiTmbAeg,[0.46776371 0.15090485 0.28561606 0.09571538]
109,30,64,AegNiNiNiNiNiTmbNiNiTmaNiAegNiAegTmaNiNiTmaAegNiTmbTmaNiAegNiTmaTmaAegAegNiNiNiAegNiNiTmaTmbNiAegNiTmaAegNiTmaNiNiTmaNiAegTmaAegNiNiTmaTmaTmaTmaAegTmaTmbTmaTmaTmbNiAegNiNiAegNiTma,[0.34936953 0.25705746 0.31205028 0.08152273]
110,30,64,NiTmbAegTmaNiNiNiAegNiTmbNiAegTmaTmaTmaNiNiNiNiTmaTmaNiNiNiNiNiNiTmaAegTmaTmaAegNiTmbNiNiNiAegNiAegTmaAegAegNiTmbNiAegNiTmaTmaNiNiTmaTmaTmaTmbNiTmbNiNiTmaNiTmaNiTmaNiNiTmaNiAeg,[0.35724525 0.1927583  0.34996389 0.10003256]
111,30,64,NiNiTmaTmaAegNiNiAegNiNiTmaNiTmaNiTmaAegAegAegNiNiAegNiAegNiAegNiNiNiAegTmaNiNiAegNiTmaTmaNiNiNiAegTmaTmbNiTmaNiTmbNiTmaNiTmaNiTmaTmaTmaTmbAegNiNiNiNiTmaTmaTmaTmbNiNiTmaTmaNiNi,[0.37492972 0.20965665 0.34892351 0.06649012]
112,30,64,TmbNiTmbAegNiNiNiNiNiNiAegAegTmaAegTmbTmbTmbTmaNiNiTmbTmaNiNiTmaNiTmbAegNiNiNiTmaTmaNiTmbNiAegNiAegAegTmaAegAegNiNiNiNiTmaNiNiAegNiTmaNiNiNiTmaTmaNiTmaTmbTmbNiTmaNiTmbNiTmaAegNi,[0.26413696 0.21100362 0.34083684 0.18402258]
113,30,64,TmaAegNiNiNiNiNiAegNiTmaAegNiNiAegAegTmaNiNiAegTmaAegAegTmaNiNiTmaTmaNiNiNiNiNiNiTmaTmaNiNiTmaNiAegNiTmaNiTmaNiNiNiAegNiNiTmaTmbNiNiNiNiTmbNiTmaAegTmbTmaTmbAegNiNiNiAegTmbTmb,[0.28766723 0.23235392 0.3779489  0.10202995]
114,30,64,TmaTmaNiNiTmaNiNiTmaTmbTmbNiNiNiNiNiNiTmaTmaTmbNiNiAegNiAegTmbTmaTmaNiTmbAegNiTmaTmaNiNiNiNiNiNiNiTmbTmaTmaTmaNiNiTmaNiTmbTmaNiNiAegTmaTmaNiTmaNiAegNiTmaNiNiNiNiNiTmaNiAegNi,[0.38421755 0.10742515 0.38911715 0.11924015]
115,30,64,TmaNiTmaNiAegNiAegTmaNiAegNiAegNiNiNiAegNiTmaNiAegNiNiNiTmaTmaTmaNiAegAegAegNiNiNiNiTmaTmaNiNiAegTmbTmaNiTmbNiTmaNiNiNiNiTmaNiNiNiAegNiAegNiNiTmbNiTmbNiTmaTmaNiNiNiNiNiNi,[0.27652719 0.22090146 0.43251507 0.07005628]
116,30,64,NiTmbAegNiTmbNiTmaTmaTmaTmaTmaNiTmaNiAegNiNiTmaNiNiNiNiNiNiNiTmaNiNiNiTmaTmaNiTmaNiTmbTmbNiTmaNiNiNiNiNiTmaNiTmaTmaAegTmbNiNiTmaNiNiNiNiTmaNiNiNiTmaTmaTmaNiAegAegAegTmaTmaTma,[0.43615946 0.10604159 0.37372436 0.08407459]
117,30,64,AegTmaNiNiNiNiTmbTmaAegNiNiTmaTmbNiNiTmbNiNiTmaAegNiNiTmaTmbNiNiNiNiTmaNiNiNiNiNiTmaTmaTmbNiNiNiTmbAegNiNiNiAegNiNiNiNiNiNiNiNiTmaNiTmbTmaAegTmaTmaTmaNiNiNiNiNiNiTmaTma,[0.30125919 0.11230726 0.46177434 0.12465921]
118,30,64,NiNiNiTmaNiNiTmaAegAegNiAegAegTmbNiTmbNiTmaNiNiNiNiTmaNiAegAegTmaNiAegAegNiNiNiNiTmaNiTmbAegNiNiTmaAegAegNiTmaNiTmaNiTmaNiTmbAegNiTmbTmaTmaTmbTmaNiNiTmaNiNiTmaNiNiTmbAegTmaNiAeg,[0.30007521 0.24470661 0.33880947 0.11640871]
119,30,64,TmaNiTmaNiTmbNiNiAegTmaTmaNiAegNiNiAegNiTmaAegNiTmbTmaTmaTmaNiNiTmaNiNiAegAegTmaNiNiNiNiTmaAegNiAegTmaTmaAegNiTmaNiTmbNiAegTmbTmbNiNiAegNiNiAegTmaNiTmbTmaNiAegNiNiTmaTmaNiAegNiAeg,[0.33167264 0.25759411 0.31270174 0.09803151]
120,30,64,NiTmaTmaAegNiNiAegTmaTmaNiAegTmaTmaTmaNiTmaTmaNiNiAegAegAegAegTmaAegAegNiNiAegTmaNiTmaTmbAegNiAegNiTmaTmaNiNiNiTmaNiTmaNiAegNiNiTmaTmaNiAegNiNiAegTmaNiNiNiNiTmaAegTmaAegNiNiNiTmaTmb,[0.39644875 0.28550967 0.28608417 0.03195742]
121,30,64,TmaAegNiNiTmaNiNiTmaTmbTmbNiNiNiAegAegAegAegTmaTmaTmaNiNiTmaTmaNiNiTmbNiNiNiNiAegNiAegNiNiNiNiTmaTmbNiNiNiNiAegTmaTmaNiTmaAegNiTmaNiNiAegAegTmaNiNiTmbTmaTmbTmaTmbTmaAegNiTmaTmaTmb,[0.35024439 0.20616093 0.31283169 0.130763  ]
122,30,64,TmaNiAegNiNiAegAegNiNiTmaNiTmaNiTmaNiTmaNiTmaTmbNiTmaAegTmaNiTmbTmaNiNiAegTmaAegNiNiTmaTmaNiTmaTmaTmbNiTmbNiNiAegTmaNiNiNiNiAegNiTmbNiAegNiNiAegTmaNiNiNiTmaNiNiNiAegNiTmbNiTma,[0.34134751 0.19441262 0.3633488  0.10089108]
123,30,64,AegAegAegTmaNiTmaAegNiNiNiNiNiNiNiNiTmbNiNiNiNiTmaNiAegNiAegTmaNiTmaNiNiNiTmaTmaTmaTmbTmbNiNiNiAegNiNiTmaNiAegAegNiTmaNiNiTmaTmaNiNiAegNiNiNiNiNiTmbTmaNiNiTmaNiAegNiAegTma,[0.29365414 0.2189443  0.41796597 0.06943559]
124,30,64,TmaAegTmbTmbNiNiNiNiNiTmaNiAegAegTmaNiTmaTmaNiTmbTmaTmbTmbTmaNiNiTmaTmbNiNiNiNiNiAegAegNiNiTmaAegTmaNiNiAegAegNiNiTmaNiTmbNiNiNiTmbTmaNiNiAegNiTmaAegTmaNiNiTmbAegTmaAegNiTmaNiNi,[0.30058575 0.21010538 0.3393859  0.14992298]
125,30,64,AegTmbTmaAegTmaTmaNiTmaTmaNiNiAegNiAegAegNiTmbTmbAegNiNiTmaTmaTmaAegNiAegAegNiTmaAegAegTmbNiNiNiTmaNiAegTmaNiNiTmaTmaAegAegTmbNiNiNiNiNiTmbTmaNiNiNiTmaTmaNiTmaNiTmaTmaNiTmbNiNiNiNi,[0.34749107 0.23863031 0.30036045 0.11351817]
126,30,64,NiNiTmbAegAegNiNiNiTmaNiAegTmaAegNiAegTmaNiNiTmaTmbNiTmaNiTmbNiTmaTmaAegNiTmaTmaTmbNiNiAegTmaTmbNiAegNiTmaNiTmaNiTmaAegTmaAegNiAegTmaNiTmbNiNiTmbNiTmaTmbNiTmaNiTmaNiTmaNiAegTmaTmbNi,[0.36337428 0.20319497 0.28843877 0.14499198]
127,30,64,NiNiAegAegNiTmaTmbNiTmaTmbNiTmaNiTmbNiTmaAegNiNiNiNiTmaNiNiNiTmaTmbTmaAegNiNiNiAegNiNiNiNiNiTmaTmbTmaTmaTmaNiTmaTmbNiAegNiNiNiTmaTmaTmaTmaTmbNiNiTmaNiNiTmbTmaNiNiNiTmbTmaNiTma,[0.37927362 0.10604286 0.36334746 0.15133606]
128,30,64,NiTmaTmbTmaNiNiTmbNiNiNiTmaTmbNiNiNiAegNiNiNiTmaNiNiNiTmbNiNiNiTmaTmaNiTmbAegNiNiTmaNiNiNiTmbNiAegTmaNiNiNiNiAegNiNiTmaTmaTmaNiNiNiAegTmaTmbTmaTmaNiTmaTmaNiNiNiAegTmaNiTma,[0.35191503 0.10932616 0.41740858 0.12135024]
129,30,64,NiAegNiTmbTmaTmaNiTmbNiNiAegNiTmaNiNiNiNiNiNiAegNiTmaNiTmaAegTmbAegAegNiAegNiNiAegTmbTmaTmaAegNiTmaAegAegNiNiTmbNiNiTmaTmbNiNiNiTmaNiTmaNiTmaNiTmaTmbNiNiTmaNiAegAegNiTmaTmaNiNi,[0.30225511 0.22887826 0.35161228 0.11725436]
130,30,64,NiNiNiTmaTmaTmaNiNiTmaNiTmaAegNiTmaNiNiNiNiNiTmaNiNiAegNiTmaTmbTmaNiNiAegTmbNiTmaNiNiNiNiNiTmaNiNiTmbTmbNiTmaNiNiNiNiNiTmaAegNiTmaNiTmaTmaNiTmbTmaAegNiTmaNiTmaNiNiNiTmbTma,[0.38963548 0.09078331 0.41593413 0.10364707]
131,30,64,NiTmaNiAegNiTmaNiNiTmaAegNiAegNiTmaAegAegNiTmaTmaTmbNiTmaNiTmaNiNiNiAegAegNiTmbNiNiAegTmaAegAegNiAegTmaTmbNiTmbNiAegNiTmbNiTmaNiAegTmbNiTmbNiAegNiTmaNiNiAegNiNiAegTmaNiAegNiNiNi,[0.24474775 0.29828527 0.34011106 0.11685591]
132,30,64,TmbTmaNiNiNiNiTmaTmaAegNiTmaNiAegTmbNiNiNiTmbTmaTmbTmaAegAegTmaTmbNiTmaTmbTmaNiTmaTmaTmaNiTmaNiAegTmaTmaNiNiAegTmaTmaTmaTmaNiNiTmaAegNiTmaNiAegAegTmaNiAegTmbNiNiTmaAegNiTmaNiNiNiNiNi,[0.4302089  0.18376735 0.27476261 0.11126113]
133,30,64,NiAegTmaNiTmaNiTmbNiTmbTmaNiNiTmaTmaNiNiAegNiAegNiTmaAegTmaNiAegAegNiTmaAegAegTmaTmaNiTmaTmbNiTmaTmbTmaAegTmbNiAegTmaNiNiNiAegNiNiAegNiAegNiNiNiTmaNiNiTmaNiTmbTmaNiNiNiAegTmaNiTmb,[0.33194961 0.24062194 0.31296286 0.1144656 ]
134,30,64,NiNiNiNiNiTmaTmaNiAegNiTmbTmbNiNiNiTmaTmbTmaTmaNiNiNiAegNiTmaTmbAegNiAegTmaNiNiAegTmbNiAegTmaTmbTmaNiNiNiTmaTmaTmbNiAegTmbTmbTmaNiTmaTmbTmaTmaTmaAegNiTmaNiNiNiNiNiTmaNiAegTmaTmaNi,[0.36883158 0.15468498 0.31296174 0.1635217 ]
135,30,64,TmaNiAegTmaTmbTmaAegNiTmaNiTmaNiNiTmbTmaTmaAegNiTmaTmaTmbNiNiNiTmbTmaAegTmbNiNiNiAegNiNiTmaNiNiTmaNiNiNiTmaNiNiTmaTmaAegAegTmbAegNiTmaAegTmaTmaTmaTmaAegNiNiAegNiTmaAegTmbAegNiNiNiNi,[0.38044685 0.21949548 0.28761011 0.11244756]
136,30,64,AegNiTmaTmaTmaNiNiTmaTmaNiNiNiNiNiNiAegTmaNiTmaTmaNiTmaTmaTmbNiNiNiTmaNiTmbTmaTmbTmaTmaNiNiNiNiTmaTmaTmaNiNiNiTmaNiTmaTmaTmbNiNiAegNiAegAegAegTmaTmaNiAegNiNiNiNiNiNiNiNiNiAeg,[0.41737597 0.14144978 0.37388557 0.06728868]
137,30,64,AegTmaTmaTmaNiNiAegNiTmaNiNiNiNiNiNiNiTmaNiAegTmaNiNiAegNiNiNiAegTmbAegTmaAegTmaNiNiNiAegNiTmaTmbTmaTmbNiNiNiNiTmaNiAegNiTmbNiAegNiNiAegTmaTmaTmbAegNiTmbTmbNiNiNiNiTmaNiNiAeg,[0.26907406 0.23285989 0.3787719  0.11929414]
138,30,64,AegNiNiNiNiNiNiNiTmaNiNiNiAegNiTmaAegNiTmaNiTmaNiTmbNiNiNiTmaNiAegNiNiNiTmaTmaTmbAegNiTmbTmbNiNiNiAegNiTmaAegTmaTmaTmaNiAegNiAegNiNiTmaTmbTmbNiTmaNiNiAegTmaTmaAegNiAegAegAegNi,[0.28556127 0.24839544 0.36476028 0.10128301]
139,30,64,NiNiNiTmbNiNiAegTmbTmaTmbNiTmaNiNiAegTmaTmaAegNiTmaTmaNiNiNiTmaTmaNiTmaNiTmaTmaNiAegTmaTmaAegTmbTmbTmaAegTmaAegAegNiNiAegNiNiTmbNiTmaTmaAegTmaTmaAegNiTmbTmbTmaTmbTmaTmaTmaTmaAegTmaNiAegTma,[0.44719938 0.20839089 0.20714859 0.13726115]
140,30,64,TmaNiAegNiNiNiNiTmaNiNiNiTmaNiAegTmaNiNiNiTmaNiAegNiNiAegNiTmbNiTmaNiTmaTmaNiTmaTmaTmbNiTmaNiNiTmaAegTmaNiNiAegAegAegTmaNiNiNiTmaNiNiAegNiNiTmaTmaTmbTmaAegNiNiNiNiAegNiTmaNi,[0.36421528 0.1965191  0.38827349 0.05099212]
141,30,64,TmaNiTmaNiTmaNiNiAegNiTmaTmbNiTmaNiTmaTmaNiNiNiNiNiNiTmaNiTmaNiNiTmaNiAegNiTmaNiTmaTmaNiNiNiTmaTmaTmaNiAegNiTmbAegNiAegNiTmaTmaTmaNiNiTmbTmbTmbNiTmaAegTmbAegNiNiTmbNiNiTmaTmaNi,[0.41242119 0.12229927 0.34892225 0.11635729]
142,30,64,NiNiNiAegNiNiNiNiTmaTmaNiTmaNiNiNiNiNiTmaTmaNiNiNiNiTmbNiAegNiNiTmaTmbTmaTmaTmaNiNiAegAegNiNiNiTmaAegTmaNiTmaTmaNiTmaNiNiNiTmaAegNiNiAegAegNiTmaTmaNiTmbTmaTmaTmaNiNiAegTmaNi,[0.40150672 0.16037016 0.38726362 0.0508595 ]
143,30,64,NiTmbNiNiNiNiNiNiNiNiNiTmaNiTmaNiNiNiTmaAegAegTmaAegNiNiNiTmaAegNiAegTmaTmaNiTmaNiTmaAegNiNiNiAegTmaAegNiNiNiNiAegNiNiTmaAegTmaTmaNiAegTmaNiTmaTmaTmaAegTmaAegNiTmbTmaNiNiTmaNi,[0.37700749 0.22838672 0.36117649 0.0334293 ]
144,30,64,NiNiNiNiTmaTmaNiNiTmaTmbTmaTmaNiNiTmaTmaTmaAegAegNiNiAegTmaAegNiTmaNiTmaNiNiNiAegTmaTmaTmaNiNiTmaNiTmaTmaNiTmaTmaNiNiNiTmbNiNiTmbTmaTmaNiNiNiTmaNiTmaTmaTmaNiNiTmaTmaAegNiNiNiTma,[0.5154895  0.10294863 0.33258846 0.04897341]
145,30,64,NiNiTmaTmaTmaNiTmaNiTmaNiNiNiTmaNiTmaTmaTmbTmaAegNiTmaTmbTmaNiAegTmbNiTmaNiNiNiAegTmaTmbNiTmaTmaTmaNiNiTmbTmaNiNiTmbAegTmaNiNiNiAegNiTmaNiNiNiNiAegNiNiAegNiTmbTmaTmaAegTmaNiNiNi,[0.40946937 0.13877021 0.33623593 0.11552449]
146,30,64,NiNiAegNiNiAegTmaNiTmbNiTmaTmaAegTmaNiAegNiNiNiNiNiNiNiAegAegTmaNiAegAegNiNiAegNiAegTmbNiAegTmaNiNiNiTmaTmaTmbAegNiNiTmbAegNiNiNiAegTmaAegTmaTmaNiNiTmaTmbTmbNiNiNiTmaNiTmaNiTma,[0.28348593 0.26420378 0.35176337 0.10054692]
