sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
81,31,128,MoPheMoPhePheTmaPheMoMoPhePheMoMoMoPhePheTmaMoPheTmaMoPhePheTmaMoPheTmaPheTmaPhePheTmaTmaMoPhePheMoTmaPhePhePheMoOlamPhePheTmaPhePheMoPhePheMoMoMoPhePheTmaMoMoMoMoTmaPhePheMoPhePheMoPhePhe,[0.22443047 0.29377128 0.45272793 0.02907032]
82,31,128,TmaTmaPheOlamMoTmaPhePhePheTmaTmaPheMoPhePheOlamTmaTmaPheMoPheTmaMoPhePhePhePheTmaMoPheTmaTmaPheTmaTmaTmaTmaOlamMoTmaPhePhePhePhePheTmaPhePheMoPheMoTmaPheTmaPheMoMoPhePheMoPheTmaPheTmaTmaOlamTmaPhePhePhe,[0.38647308 0.12623071 0.38282403 0.10447218]
83,31,128,PheTmaTmaTmaOlamMoOlamTmaPheTmaTmaPheMoOlamTmaPhePhePheOlamMoPheMoMoPhePhePheOlamOlamMoPheMoTmaPheMoTmaPheMoPheTmaPhePheOlamTmaTmaMoPhePheTmaTmaMoMoPhePheTmaPheMoTmaMoTmaPheMoPheTmaMoPheTmaPheMoMoPhe,[0.31309535 0.20257062 0.30503816 0.17929587]
84,31,128,PheTmaTmaMoTmaPheMoPheMoPhePheOlamPheTmaTmaPheMoMoPheTmaMoTmaPhePheTmaMoTmaTmaPheMoTmaTmaPheMoTmaPheTmaPhePheTmaPheTmaPheTmaMoTmaMoMoTmaTmaMoTmaPhePheMoPheMoPhePhePheTmaTmaTmaTmaPhePhePhePheTmaMo,[0.45057247 0.18936173 0.33312933 0.02693646]
85,31,128,TmaMoTmaTmaMoMoPheTmaOlamPhePhePheTmaPheTmaTmaMoMoPheMoPheMoMoMoMoPheMoMoPheMoPheOlamMoMoPheTmaTmaTmaMoPhePhePheTmaPhePheTmaPheTmaTmaPheTmaMoOlamTmaPheMoMoTmaPheMoPheTmaMoOlamTmaMoMoMoPhePhe,[0.32768187 0.28267733 0.28241285 0.10722796]
86,31,128,PheTmaMoPhePheTmaTmaTmaTmaTmaPheTmaTmaPhePhePhePheMoPhePhePheOlamPhePheMoMoPheMoTmaMoPheTmaTmaPhePheOlamPheMoTmaTmaTmaMoPheTmaPheTmaMoPheTmaMoMoPheTmaPheTmaMoPhePhePhePhePhePheTmaMoTmaTmaPhePheMoMo,[0.3831175  0.17839451 0.3843517  0.0541363 ]
87,31,128,OlamTmaTmaTmaPhePhePheMoTmaTmaMoPheMoPhePheTmaMoTmaMoTmaOlamTmaMoPhePheMoPhePhePhePhePheMoTmaPheMoMoPhePheTmaPhePhePheMoPheTmaPhePhePhePhePhePheTmaMoOlamTmaOlamPheMoMoPhePheMoTmaMoTmaMoTmaPheMoTma,[0.31104635 0.2124252  0.36908948 0.10743897]
88,31,128,MoTmaTmaOlamTmaPheTmaPhePheOlamMoTmaTmaPhePhePheTmaPheOlamPheTmaTmaMoPheTmaPhePhePhePhePheMoTmaPhePheMoPhePhePheTmaPhePheMoMoPheTmaPheMoTmaTmaPheTmaTmaTmaMoPheMoTmaTmaTmaTmaMoMoPhePheTmaTmaTmaPheTmaPhe,[0.43693624 0.13772313 0.34697687 0.07836375]
89,31,128,PhePheOlamPheMoMoMoPhePhePhePhePheTmaOlamMoMoPheTmaTmaMoPhePhePheMoOlamOlamMoOlamPheMoPheTmaMoPhePhePheMoOlamTmaPhePhePhePhePhePheMoTmaMoTmaMoMoMoMoMoOlamPheMoPhePheTmaPhePhePhePheTmaPheTmaMoPheMo,[0.17239898 0.24724921 0.39277377 0.18757803]
90,31,128,MoPheTmaTmaOlamPheTmaTmaPhePheTmaTmaPhePheMoTmaOlamMoMoTmaTmaMoPhePheTmaMoPhePhePheMoTmaMoMoPhePhePheTmaMoMoPheTmaTmaPheMoPhePheTmaTmaPheOlamMoTmaPhePheOlamMoMoTmaTmaPheTmaPhePhePhePheTmaPheTmaPhePhe,[0.37219744 0.17330971 0.34930637 0.10518648]
91,31,128,PhePheTmaTmaPheMoMoTmaTmaTmaMoTmaTmaPhePheTmaMoMoPhePheTmaOlamTmaTmaPheMoTmaOlamTmaMoPheMoMoTmaPheOlamTmaMoTmaTmaMoTmaTmaTmaPheTmaPheTmaPheMoTmaTmaOlamMoMoOlamMoMoPheTmaTmaOlamOlamMoPhePhePheTmaPhePhe,[0.42845101 0.18423293 0.21465886 0.1726572 ]
92,31,128,PhePhePhePheMoMoPhePheMoTmaPheMoTmaTmaMoTmaPhePhePhePheTmaTmaPhePheMoMoPhePhePheMoMoOlamPheTmaTmaPheOlamMoMoPheTmaPheTmaPheOlamTmaTmaMoTmaMoMoPhePheMoMoPheTmaTmaTmaPhePhePheOlamOlamMoTmaPhePheMoTma,[0.30658349 0.20937735 0.35166736 0.13237181]
93,31,128,TmaTmaPhePheOlamPheMoPheOlamPhePhePheMoPheMoTmaPhePhePhePheOlamMoMoMoPheTmaPhePheOlamTmaPhePheOlamOlamMoTmaPheMoPheMoTmaOlamPhePhePheMoPhePheMoPheTmaMoMoPheOlamPheTmaTmaTmaPhePhePhePhePheTmaTmaPhePheTmaTma,[0.24785292 0.14669897 0.39998114 0.20546697]
94,31,128,PhePhePheMoPhePheMoMoTmaPheMoMoMoPhePhePheMoPheMoOlamPheOlamPhePheTmaPheMoTmaTmaPheTmaPhePheMoMoPheMoMoTmaTmaTmaPhePhePheTmaMoMoPheTmaMoPheMoTmaPhePheTmaPheTmaMoMoOlamMoMoTmaPhePhePhePheMoPhe,[0.25108257 0.26945865 0.39582937 0.08362941]
95,31,128,MoTmaPhePheTmaMoPhePhePhePheTmaPheTmaMoTmaPhePhePhePheTmaOlamPhePhePheTmaMoOlamTmaPhePheMoPheTmaTmaMoTmaMoPhePhePheTmaOlamMoPheMoTmaMoPheMoPheMoPhePheTmaPheTmaTmaOlamPheMoTmaPhePhePhePhePheTmaTmaMoTma,[0.34152209 0.16326676 0.38904208 0.10616907]
96,31,128,TmaPhePheMoTmaPheTmaPhePheTmaMoTmaTmaPhePheTmaPhePhePheTmaPheTmaPheMoTmaPheMoTmaTmaTmaTmaPhePheMoPheMoPheTmaPheMoTmaTmaPheTmaTmaTmaTmaTmaPhePhePhePheTmaTmaMoTmaPheOlamPhePheTmaMoPheTmaTmaPheMoPheTmaPhe,[0.49367891 0.11625925 0.36360148 0.02646036]
97,31,128,PhePheTmaPheTmaMoMoMoPhePheMoMoMoPhePhePheMoPheTmaTmaPheMoPhePheOlamOlamPheTmaTmaPhePhePheTmaMoTmaPhePhePheMoOlamOlamOlamMoMoTmaPhePheMoPheOlamMoPheTmaOlamTmaPhePhePhePheMoPhePhePheTmaPheTmaPhePheMoTma,[0.2360787  0.18425941 0.39618726 0.18347464]
98,31,128,PheOlamMoTmaPhePheOlamPheMoPheTmaTmaPhePhePhePheTmaTmaMoMoTmaPheMoMoMoTmaPhePhePheTmaTmaTmaPhePhePheTmaTmaTmaTmaPheMoTmaTmaMoPheTmaOlamPheTmaPheMoMoMoMoPheOlamTmaTmaPhePhePheTmaPheMoMoPhePhePhePhePhe,[0.35701914 0.17415838 0.36312091 0.10570157]
99,31,128,OlamTmaPheMoTmaTmaMoPhePheMoPheTmaOlamMoPhePheMoMoPheMoMoTmaMoTmaPhePhePheMoTmaTmaPheMoMoPhePheMoTmaPhePheMoOlamMoPheTmaPheTmaPheTmaOlamTmaPheMoTmaPhePhePhePhePheTmaMoTmaPhePhePheTmaPhePheTmaTmaTma,[0.34203067 0.19854772 0.35309443 0.10632718]
100,31,128,PheMoMoTmaTmaMoTmaMoTmaPhePheTmaOlamPhePheMoPheTmaPhePheTmaTmaPheMoMoPheTmaPheTmaTmaTmaMoTmaPhePhePhePheTmaMoPhePhePheTmaTmaPheMoPhePheTmaPhePheTmaPhePhePhePheMoPhePheMoTmaTmaTmaTmaMoPheMoTmaPhePhe,[0.40422992 0.1680388  0.40041321 0.02731806]
1,32,256,TmaTmaMoTmaMoMoMoMoTmaTmaMoMoMoTmaMoMoTmaAegAegMoTmaMoTmaMoMoAegAegMoTmbMoTmaMoMoMoMoMoMoMoMoTmbTmbMoTmaMoMoMoAegAegTmaTmaMoTmaAegTmaMoMoMoMoTmaTmaTmbMoAegMoTmaTmaMoAegMoTma,[0.34963001 0.14663199 0.44173453 0.06200347]
2,32,256,TmaMoMoMoTmaMoMoMoMoTmaTmaMoTmaTmaAegTmbTmaTmaMoTmaAegTmaMoMoMoTmaAegTmbTmaMoAegMoTmbTmbTmaTmaMoMoAegTmaTmaMoMoMoAegMoTmaAegTmaTmaTmaTmbTmaAegTmaTmaAegAegAegMoTmaMoMoAegMoMoMoTmaTmbMo,[0.41706077 0.18657271 0.30761253 0.08875399]
3,32,256,MoMoAegMoTmbAegAegMoTmaTmbMoTmaMoTmaTmaTmbMoTmaTmaMoTmaAegMoTmbTmbMoTmaMoAegMoMoTmaTmaAegMoTmaMoTmaMoMoMoMoAegTmbMoAegTmaMoMoTmaAegTmaMoTmaMoTmaTmaTmaTmbAegMoTmaMoTmaAegAegMoMoTmaTma,[0.38647057 0.18792189 0.32131245 0.1042951 ]
4,32,256,TmaTmaTmaTmaMoTmaTmaMoTmaMoMoMoMoTmaMoTmaMoTmbMoMoAegMoMoTmaMoAegMoTmaTmaMoMoMoAegTmaAegAegTmaAegTmaAegMoAegAegMoAegTmaTmaMoMoMoTmaTmbTmaMoMoTmaTmbMoTmaAegTmaMoMoTmbMoTmaMoMoMoTmb,[0.39078184 0.17418339 0.35970722 0.07532755]
5,32,256,MoTmaAegAegTmaAegTmaMoMoMoMoAegTmaAegMoAegAegMoTmbTmaTmbTmbMoAegTmaTmaMoTmaMoTmbTmaAegAegTmaTmaAegAegMoMoMoTmaAegAegMoAegMoMoTmaTmaMoAegAegTmaTmaTmaMoTmaMoTmbTmaMoAegTmaTmaTmbTmaMoTmbTmaMo,[0.37700463 0.27497859 0.24627621 0.10174057]
6,32,256,MoMoMoMoMoTmaAegTmbMoAegMoMoTmbTmaAegMoMoMoMoAegMoMoMoTmaAegTmaMoTmaMoTmbTmaTmaTmaMoMoMoTmaMoTmaTmbTmaMoTmaAegTmaTmbMoTmbMoTmaAegTmaTmaTmaAegTmaMoTmaTmaAegTmaTmaTmaMoMoTmaTmaTmaMoTma,[0.45127641 0.14019383 0.31960813 0.08892163]
7,32,256,AegAegAegTmaTmaMoMoTmbTmbAegTmaMoMoTmaMoTmaTmaAegMoMoMoTmaMoAegAegTmaTmaMoTmaTmaAegMoMoTmaTmaMoAegTmaMoMoTmbMoTmbTmaTmaMoMoAegAegTmaTmaMoTmaTmaAegMoMoMoMoTmaMoMoTmaMoTmaTmaTmbMoAegMo,[0.40220192 0.20304101 0.32045854 0.07429852]
8,32,256,MoTmaTmaMoMoMoMoTmaTmaMoTmaMoMoMoTmbMoTmbAegTmaMoMoAegTmaMoTmaMoMoAegMoMoTmaTmaMoMoTmaMoMoTmaAegTmbTmaAegMoMoMoMoMoMoMoMoMoMoAegTmaTmaMoMoMoAegAegMoTmaMoTmaMoTmbTmaMoTmbMo,[0.31844924 0.1319062  0.47120864 0.07843592]
9,32,256,TmaMoMoTmaMoMoTmaTmaTmaMoTmaTmaMoTmaTmaMoMoTmaMoMoTmaMoTmaTmbMoMoMoTmaTmaMoMoTmaMoTmaAegTmaMoTmaTmaTmaAegMoMoTmbMoTmaTmaAegTmaTmaMoAegTmaMoTmbTmbMoTmaTmaTmaTmaTmaAegMoMoMoAegAegTmaTmb,[0.51327315 0.10801708 0.30530333 0.07340644]
10,32,256,MoTmaTmaMoAegTmaTmaMoAegMoMoTmaMoMoTmbTmaAegMoMoMoTmaTmaTmaAegTmaTmaTmaAegMoMoTmaMoAegTmaMoTmaMoMoMoMoTmbTmaMoMoMoAegMoTmaTmaMoTmaMoTmaAegTmaTmaTmbMoMoMoMoMoAegMoMoTmaTmaTmbTmaMo,[0.42525222 0.14267787 0.37173845 0.06033146]
11,32,256,MoTmbTmaTmbAegMoTmbTmaMoMoMoTmaTmaTmaAegMoMoMoTmaTmbMoMoTmaTmaMoMoMoTmaAegTmbTmaMoTmaMoTmaAegMoAegAegMoMoMoTmaAegMoAegMoTmaMoTmaTmaTmaTmaMoMoMoTmaMoTmaMoAegMoMoMoTmaAegMoTmaTmaMo,[0.39244242 0.15902142 0.37288852 0.07564764]
12,32,256,AegMoTmaMoMoTmaAegMoMoTmbMoTmaAegTmaMoMoTmaMoTmaTmaTmaTmaMoTmaMoMoTmaMoAegMoAegMoAegTmaMoMoAegAegMoTmaTmaTmaAegMoTmaTmbMoMoTmaAegTmaTmbMoTmbTmaMoMoTmaTmaMoTmaTmaTmaMoTmbMoMoMoMoAeg,[0.40558743 0.17325009 0.34623856 0.07492393]
13,32,256,MoTmaMoMoMoTmaTmaMoMoTmbMoMoAegTmaMoTmaMoTmaMoAegMoTmaTmaMoMoMoTmbAegTmaTmaTmaTmaTmaMoTmaMoAegTmaTmaMoTmaTmaAegAegTmaMoAegMoTmaMoTmaMoMoTmaMoMoTmaTmaMoMoMoTmaMoMoAegTmaAegMoMoTmb,[0.44141161 0.14240343 0.37102341 0.04516156]
14,32,256,TmaMoTmbTmaAegMoAegTmaAegMoTmaTmaMoMoMoTmaTmbTmaTmaTmbMoTmaTmaTmaMoMoTmaMoTmaTmaTmaMoMoMoTmaAegMoMoTmaTmbTmaTmbTmaTmaTmaTmaTmaTmaMoMoMoMoMoAegMoTmaMoMoMoMoMoTmbMoMoTmaMoTmaMoMoTma,[0.47336335 0.07877967 0.35791444 0.08994254]
15,32,256,TmaMoMoAegTmaTmaAegTmaTmbMoTmaTmaTmaAegAegTmaMoAegAegMoMoTmaMoTmaTmaMoAegTmaTmaAegTmaAegMoTmaAegMoTmaMoTmaMoTmaTmaTmaAegMoTmaMoTmaAegTmaTmaTmaMoAegTmaTmaTmaTmaTmaMoMoMoMoTmaMoTmaMoAegMoTmb,[0.51741611 0.21097235 0.24293695 0.02867459]
16,32,256,MoTmaTmaMoMoMoTmaTmbTmbTmaTmbAegMoMoTmbAegMoTmbMoAegTmaTmaTmaMoMoAegTmaMoTmaMoMoMoMoMoTmbMoAegAegMoMoTmaTmaAegMoMoMoMoMoMoMoMoAegAegTmaMoMoTmbMoMoAegAegMoMoTmaMoMoMoAegTmbTma,[0.24620518 0.19667897 0.43236704 0.12474881]
17,32,256,TmaAegMoTmaTmaMoTmbMoMoTmaMoMoMoMoTmaTmaMoTmaMoMoMoMoMoTmaTmaTmaTmaMoMoTmaMoTmaTmaMoTmaMoMoTmaMoMoMoAegMoMoTmaTmbMoMoTmaTmaTmbTmaMoTmbMoAegTmaTmaMoMoMoTmaTmbTmaMoMoTmaTmaMoTmb,[0.44812934 0.04819021 0.41198272 0.09169773]
18,32,256,MoMoMoTmbTmbMoTmaTmaTmaMoAegTmaMoTmaMoMoTmaMoTmaMoMoMoMoMoAegTmaAegMoMoMoMoTmaMoTmaMoTmaTmaMoAegTmaTmaTmaMoTmaMoMoTmaAegTmaTmaAegTmaTmaTmaMoAegTmaTmaAegMoAegMoMoTmaTmaTmaTmaTmaTmbAeg,[0.48251168 0.15506628 0.31816235 0.04425969]
19,32,256,MoMoMoMoMoMoMoMoAegMoMoAegMoTmaTmaMoMoMoMoTmaAegMoMoMoTmaAegMoMoMoTmaTmaTmbMoMoMoAegMoMoMoAegMoMoMoMoMoAegMoMoTmaTmbMoTmaMoMoMoMoAegMoMoTmaTmbMoMoMoTmaMoTmaMoTmbTma,[0.22051615 0.13701139 0.57729515 0.06517731]
20,32,256,TmaMoTmaMoAegTmaMoMoTmaMoMoAegTmaMoAegMoAegAegMoAegTmaMoMoTmaMoMoTmaAegTmaTmaMoMoMoMoAegAegTmaAegTmaMoMoAegAegAegTmbMoTmbMoTmaMoAegMoMoMoMoTmbAegTmbMoMoTmaTmaTmaAegMoMoMoMoMoAeg,[0.27620764 0.27350933 0.38905462 0.06122841]
21,32,256,MoTmaTmaTmaTmaAegTmaAegAegMoAegAegTmaTmbMoAegMoMoAegMoTmaMoMoTmaAegTmaMoMoMoTmbMoMoTmbTmaTmaMoMoTmaAegMoTmbMoTmaMoMoMoTmaMoTmaMoTmaTmaAegTmbTmaTmaMoTmbMoAegMoMoTmbTmaAegTmaMoMoMoAeg,[0.35516252 0.20490791 0.33495523 0.10497434]
22,32,256,AegAegAegTmaMoMoAegTmaMoTmaTmaMoAegMoMoMoMoMoTmaMoAegTmaMoMoTmaMoMoTmaAegTmaMoAegMoMoMoMoMoTmaMoMoTmaTmaTmaTmaTmaAegTmaTmaMoAegMoMoTmaMoMoMoTmaTmaTmaMoAegTmaMoTmaMoAegTmaMoMoTma,[0.4257441 0.1904572 0.3837987]
23,32,256,MoTmaMoTmaAegTmaTmaAegMoTmaMoMoMoTmbMoMoMoTmbTmaMoMoTmaTmaAegMoMoTmbTmaMoTmaMoMoMoTmaMoTmbTmaTmaMoTmaAegMoMoMoMoTmbAegTmaTmaTmaMoMoTmaTmbMoAegTmaAegMoTmaTmaMoMoAegMoTmaMoMoTmaTma,[0.40934632 0.1271678  0.37274391 0.09074197]
24,32,256,TmaTmbMoTmbMoAegTmbTmaMoMoAegTmaTmaMoTmaTmaTmaMoTmaAegTmaTmaMoAegMoTmaTmaMoTmaAegTmaMoMoTmaTmaMoMoMoTmaAegMoMoTmaMoMoTmaAegTmaTmaTmaTmaTmaAegMoAegTmaMoTmaAegTmaTmaAegAegTmaAegTmaTmaTmaMoMo,[0.51779522 0.19604643 0.24311495 0.0430434 ]
25,32,256,TmaTmaTmbTmaMoMoMoAegMoMoTmaMoMoTmaTmaTmaMoTmaTmaMoAegTmaAegAegAegTmaTmbMoTmaTmaTmaMoMoMoTmaMoTmaMoTmbTmaTmaAegMoMoMoMoAegTmaMoAegTmaAegMoAegMoAegTmbAegTmaMoMoAegTmaAegMoMoAegMoMoMo,[0.37079659 0.23561983 0.33380434 0.05977923]
26,32,256,AegTmaMoMoMoAegMoAegAegMoMoMoMoTmbTmaMoMoAegMoAegTmaMoTmaMoMoTmaMoMoTmaMoMoAegMoMoTmaTmaTmaMoTmbMoAegTmaMoTmaMoMoMoTmbMoMoTmaMoMoTmaTmbMoMoAegTmbMoMoTmaTmaMoAegAegMoMoAegAeg,[0.26400104 0.21323832 0.44473062 0.07803001]
27,32,256,TmaMoTmaTmaMoMoAegAegAegTmaTmaTmaTmaTmaMoTmaMoMoMoMoTmaAegMoTmbMoMoMoTmaTmaAegMoTmaAegTmaMoAegTmaMoTmaTmbTmaAegTmaTmaMoMoMoAegMoMoMoMoTmaAegTmbTmaAegMoTmaTmbMoMoMoMoMoTmaMoTmbMoMo,[0.39078184 0.17418339 0.35970722 0.07532755]
28,32,256,MoTmaTmaMoMoMoMoTmaAegTmbAegTmaAegTmaAegAegMoTmaMoMoAegMoTmaMoTmaMoMoTmbTmbAegMoMoTmaMoTmaTmaAegTmaMoMoMoMoTmbTmaMoTmaTmbTmaTmaMoTmbMoAegMoMoMoMoTmaMoTmaMoTmaAegMoTmaMoMoTmaTmbTma,[0.37480117 0.15877634 0.36067902 0.10574348]
29,32,256,TmaTmaMoTmaMoTmaTmaMoTmaAegTmaTmaMoAegMoTmbTmaTmaMoTmaTmaMoMoMoMoAegMoTmaAegTmaTmaMoAegTmaMoTmbAegTmaMoMoTmaMoMoTmaAegMoTmaMoTmaMoMoTmaMoMoTmaTmaTmaMoTmaTmaMoTmaMoMoMoTmbMoAegTmbAeg,[0.46869903 0.14040613 0.33152398 0.05937085]
30,32,256,MoTmaTmaTmaTmaAegMoMoTmaMoMoAegAegMoMoTmbMoTmaMoTmaTmaMoAegMoMoMoMoTmaMoTmaAegTmaAegTmbMoAegTmaMoTmaMoMoTmaTmaTmaAegTmaMoTmaMoMoAegAegTmaMoTmaMoTmaAegTmaMoAegTmbAegTmaMoTmaMoMoTmaTma,[0.4340704  0.2022729  0.31924623 0.04441047]
31,32,256,MoMoMoMoTmbMoMoMoMoMoMoTmaMoMoMoMoMoMoTmaAegMoAegTmaMoTmaMoMoAegMoMoMoMoMoTmaTmaTmbMoAegMoTmaTmaAegTmaMoAegMoTmaMoMoTmbMoAegTmaMoMoTmaMoMoMoMoTmaMoMoAegMoTmaTmaMoMoAeg,[0.27068849 0.15136608 0.52994147 0.04800396]
32,32,256,MoAegAegMoTmaMoTmbTmaMoMoTmaMoMoAegTmaTmaTmbTmaMoAegMoMoMoTmaMoTmaTmbAegAegMoTmaTmaMoMoTmaMoAegAegMoMoAegMoMoAegTmaTmaAegTmaTmbTmaTmaMoTmaMoTmaTmbMoTmaTmaTmaAegMoMoTmbMoAegTmaMoTmaMo,[0.38617674 0.20342726 0.32106816 0.08932784]
33,32,256,AegMoTmaMoTmbTmaAegAegTmaAegTmaTmaTmaAegMoMoMoAegMoTmaMoMoTmaMoMoTmaMoTmbMoMoTmbMoMoMoMoMoTmaMoTmaMoMoTmaTmbAegTmbTmaTmaMoMoTmaMoMoTmaMoTmaMoAegMoTmaTmaAegAegTmbMoTmaMoAegTmaMoMo,[0.35942898 0.17546641 0.37404573 0.09105888]
34,32,256,TmaTmaTmaMoMoMoMoTmaMoTmaMoAegTmaMoTmaMoMoMoMoMoTmaMoMoTmbTmaMoAegTmaMoMoTmaTmaAegMoAegMoMoTmaMoAegTmaTmaMoMoTmaMoMoTmaMoAegMoTmaAegTmbTmaTmaTmaTmaTmaMoTmaTmaMoMoMoTmaTmaTmaAegMo,[0.47390753 0.12619237 0.3698848  0.03001531]
35,32,256,MoTmbMoMoTmaTmaMoMoMoMoMoAegTmbTmbAegMoMoMoMoTmaMoTmaTmaAegMoAegMoTmaMoMoAegMoMoMoTmbAegTmaMoTmaMoMoMoMoAegTmbMoTmaMoAegMoMoMoMoAegTmbTmaTmaAegMoTmaMoMoTmaAegMoMoMoTmaTmaTma,[0.28148847 0.18036025 0.44455272 0.09359856]
36,32,256,MoMoTmaMoTmbTmbTmaMoTmaTmbMoMoTmaMoTmaAegMoTmaTmaTmbAegTmbMoTmaMoMoTmbTmaMoMoTmaAegTmaMoMoAegTmbTmaMoMoAegMoTmaAegAegTmaTmaTmaMoMoMoMoMoMoMoTmbMoMoTmaMoTmaMoMoAegMoMoTmaTmaMoAeg,[0.34471833 0.14457207 0.38844474 0.12226486]
37,32,256,MoMoAegTmbTmaMoTmaAegTmaAegMoAegTmaMoTmaTmaMoMoAegTmaMoTmaMoTmaMoMoMoTmaAegMoMoTmaAegMoTmaTmaMoMoMoMoTmaMoTmaMoTmaTmaTmaMoTmaMoTmbAegTmaMoMoAegTmbTmbMoMoMoMoMoTmaAegMoTmaTmaTmaMo,[0.40871501 0.1587146  0.37216905 0.06040135]
38,32,256,MoTmaMoMoAegMoTmaAegAegAegMoAegMoAegMoAegAegTmaMoMoTmbTmaAegMoMoTmaMoMoMoTmaMoTmaTmaTmaTmaAegAegMoTmaMoAegTmbTmaMoMoTmaMoTmaMoMoMoMoMoMoTmaMoAegMoTmaTmaAegMoAegAegAegMoAegTmaMoTma,[0.32356871 0.28568863 0.36054173 0.03020092]
39,32,256,MoTmaMoMoMoTmaMoTmaMoMoTmaMoTmaTmaTmaMoMoTmaMoMoAegTmaTmaTmaMoMoTmaTmaTmaAegMoTmaTmbTmaTmaMoMoTmaTmaAegMoTmaMoTmaTmaMoMoMoTmaMoMoMoMoTmaMoTmbMoMoMoTmaMoMoTmaMoTmbMoMoMoTmaAeg,[0.46572778 0.06430369 0.42408393 0.0458846 ]
40,32,256,MoTmaAegMoMoTmaTmbMoMoMoMoMoMoTmaMoMoAegTmaMoTmaAegMoTmaAegMoMoMoAegMoAegMoMoMoAegTmaMoMoMoTmbTmaAegMoMoTmaTmaTmaMoAegTmaMoTmaTmaTmaTmaTmaTmaAegMoAegMoTmaMoAegAegTmbTmaTmaMoTmbMo,[0.35887271 0.20704847 0.37346684 0.06061197]
41,32,256,TmaTmaMoMoMoTmaMoMoMoMoMoMoTmbMoTmaTmaTmaMoTmbMoAegMoMoMoTmaMoAegMoMoMoTmaTmbAegTmaMoTmaMoTmaTmaTmaMoTmaMoTmaMoMoAegMoMoMoAegTmbTmaMoAegMoTmaMoMoTmbAegTmaMoTmbMoTmaAegTmaMoMo,[0.34866403 0.12997944 0.4286083  0.09274824]
42,32,256,AegTmaTmaTmbMoTmaTmbTmaMoTmaMoAegTmaMoTmbAegAegMoMoMoMoMoMoTmaMoTmaTmaTmaTmbMoMoMoTmaTmaAegTmbMoMoTmaTmaAegMoTmaMoTmaMoAegMoTmaMoAegAegTmaTmaTmaMoMoMoMoMoTmaTmaMoMoTmaTmaMoMoMoTma,[0.42378337 0.14218505 0.35887774 0.07515384]
43,32,256,MoAegTmbMoTmaMoMoAegMoMoTmaTmaAegTmaTmaTmbAegAegMoAegAegTmaTmaMoAegTmbAegMoAegTmaMoTmaMoMoMoTmaMoTmbMoTmaMoMoTmbAegTmaTmaTmaTmbTmbMoTmaMoMoAegMoAegMoMoTmaTmbTmbTmaMoAegAegTmbTmaMoAegTma,[0.31744886 0.24914242 0.28526015 0.14814857]
44,32,256,MoAegMoAegTmaTmaMoAegMoTmaMoMoMoMoTmaTmbTmaMoMoMoAegMoTmbMoMoMoTmbMoTmaTmbTmaMoMoMoMoMoAegAegTmbTmaTmaMoAegMoAegAegMoMoMoMoTmaTmaTmaMoAegTmaTmaTmbMoMoAegMoTmaMoTmaAegTmaTmaTmaAeg,[0.32595658 0.20785335 0.37491867 0.0912714 ]
45,32,256,TmaMoTmaMoMoTmaMoAegTmaTmaTmaMoMoMoTmaMoTmaMoTmaAegTmaTmaAegMoAegTmaMoAegMoTmbTmaMoMoMoMoAegMoMoMoTmaTmaMoTmaMoMoMoMoTmbTmaMoMoTmaTmbMoMoAegTmaTmaMoAegMoMoMoMoTmaAegTmaTmaMoTmb,[0.39549809 0.14423365 0.39927894 0.06098933]
46,32,256,TmaTmbMoTmbAegTmaTmaAegTmaTmaAegMoTmbMoTmaTmaMoTmaMoMoMoAegTmbAegMoMoTmaTmaMoTmaMoTmaTmaAegTmaMoMoAegMoTmbTmaMoMoAegMoMoMoTmaMoMoTmaTmaTmaAegMoTmaAegMoTmbTmaTmbAegTmaTmaMoMoTmaTmaMoAeg,[0.41564787 0.18594064 0.29521596 0.10319553]
47,32,256,MoMoTmaTmbMoTmaAegTmaTmaMoTmbMoTmbTmaMoTmaTmaTmaTmaTmaMoTmaTmaAegTmaAegMoMoTmaMoTmaMoMoMoAegMoMoTmaMoTmbTmaMoTmaTmaAegMoTmaAegMoMoMoMoTmaTmaMoMoTmaTmbMoTmaMoTmaMoTmaTmaTmaMoAegAegMo,[0.46905456 0.12490012 0.33177546 0.07426986]
48,32,256,TmaMoMoTmaMoMoAegAegTmaAegMoMoTmaMoMoAegMoMoMoMoTmaAegMoMoMoMoTmaMoMoMoTmaMoTmaTmaTmaMoTmbTmbMoAegMoAegTmaMoTmbMoMoTmaMoMoTmbMoTmaMoAegAegTmaMoMoTmaTmaTmaMoTmaTmaMoMoMoMoTma,[0.34963001 0.14663199 0.44173453 0.06200347]
49,32,256,AegMoMoTmaMoTmbMoMoMoTmaMoAegMoAegTmaTmbTmaMoTmbMoMoTmaMoTmaMoTmaAegMoAegMoMoMoTmaAegAegMoMoMoMoMoTmaTmaTmaMoMoMoAegAegTmaMoMoMoAegMoAegTmaMoMoMoAegTmaAegMoMoAegAegMoTmbMoTma,[0.26264053 0.24477624 0.43048092 0.06210231]
